name,carbon_2007,latitude,energy_2000,country,parentcomp_id,carbon_2000,carbon_nextdecade,intensity_2007,company_id,plant_id,longitude,intensity_nextdecade,city_name,energy_2007,energy_nextdecade,intensity_2000,state,state_code,is_renewable,intensity_category,carbon_change_2000_2007,carbon_change_2007_future,energy_change_2000_2007,energy_change_2007_future,carbon_growing,carbon_declining,is_high_emitter,is_clean_plant,size_category,region,intensity_category_low,intensity_category_medium,intensity_category_unknown,size_category_medium,size_category_small,size_category_zero,state_Australian CapitalTerritory,state_AustralianCapital Territory,state_AustralianCapitalTerritory,state_New SouthWales,state_NewSouthWales,state_NorthernTerritory,state_Queensland,state_SouthAustralia,state_Tasmania,state_Victoria,state_WesternAustralia,region_Queensland,region_Tasmania,region_Victoria,company_plants_count,parent_plants_count
ROYAL BRISBANEHOSPITAL,9443.6709,-27.46,10081.6396,Australia,Unknown,8478.6064,9443.6709,1803.0179,ROYAL BRISBANEHOSPITAL,38227,153.02,1803.0179,Brisbane,10475.4102,10475.4102,1681.99,Queensland,QLD,0,high,965.0644999999986,0.0,393.77059999999983,0.0,1,0,1,0,medium,Queensland,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,382
ROYALMELBOURNE HOSPITAL,23609.17725,-37.81,42224.5195,Australia,ENERGEXLTD,15880.16725,34205.5,1635.1121,ENERGY IMPACT PTYLTD,38237,144.96,1635.1121,Melbourne,41838.7188,41838.7188,1520.25,Victoria,VIC,0,high,7729.01,10596.32275,-385.8006999999998,0.0,1,0,1,0,medium,Victoria,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,7,7
SAMUSEUM,0.0,-34.93,0.0,Australia,Unknown,0.0,0.0,0.0,SOUTH AUSTRALIANMUSEUM,38527,138.6,0.0,Adelaide,24.0778,24.0778,0.0,SouthAustralia,SouthAustralia,1,unknown,0.0,0.0,24.0778,0.0,0,0,0,1,small,Other,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,382
SA PARLIAMENT HOUSE,0.0,-34.93,0.0,Australia,Unknown,0.0,0.0,0.0,SA PARLIAMENTHOUSE,38528,138.6,0.0,Adelaide,24.0778,24.0778,0.0,SouthAustralia,SouthAustralia,1,unknown,0.0,0.0,24.0778,0.0,0,0,0,1,small,Other,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,382
SAGC HEADOFFICE,966.2459,-34.93,896.3663,Australia,Unknown,894.2746,966.2459,2143.8501,SOUTH AUSTRALIAN GAS COLTD,38667,138.6,2143.8501,Adelaide,901.4118,901.4118,1995.333,SouthAustralia,SouthAustralia,0,high,71.97130000000004,0.0,5.045499999999947,0.0,1,0,1,0,small,Other,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,382
SALISBURYFACTORY,11082.7197,-34.76667,12728.9199,Australia,Unknown,10530.2002,11082.7197,1781.233,BRIDGESTONECORP,38971,138.6333,1781.233,Salisbury,12443.8799,12443.8799,1654.533,SouthAustralia,SouthAustralia,0,high,552.5195000000003,0.0,-285.0400000000009,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,382
SANDRINGHAM MEMHOSPITAL,415.3972,-37.95,363.2015,Australia,Unknown,386.2135,415.3972,2285.8059,SANDRINGHAM MEMORIALHOSPITAL,39532,145.0,2285.8059,Sandringham,363.458,363.458,2126.718,Victoria,VIC,0,high,29.183699999999988,0.0,0.2565000000000168,0.0,1,0,0,0,small,Victoria,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,382
SANDSTONE,141.9618,-27.98333,130.7641,Australia,Unknown,134.6613,141.9618,2215.1919,WESTERNPOWER,39534,119.2833,2215.1919,Sandstone,128.1711,128.1711,2059.6069,WesternAustralia,WesternAustralia,0,high,7.3004999999999995,0.0,-2.5930000000000177,0.0,1,0,0,0,small,Other,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,20,382
SANDSTONENEW,182.3999,-27.98333,0.0,Australia,WESFARMERS,0.0,182.3999,2164.7949,ENERGY GENERATION(ENGEN),39535,119.2833,2164.7949,Sandstone,168.5147,168.5147,0.0,WesternAustralia,WesternAustralia,0,high,182.3999,0.0,168.5147,0.0,1,0,0,0,small,Other,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7,11
SANTOSHOUSE,1436.652,-34.93,1372.027,Australia,Unknown,1328.3051,1436.652,2080.228,STATE BANKCENTRE,39798,138.6,2080.228,Adelaide,1381.245,1381.245,1936.266,SouthAustralia,SouthAustralia,0,high,108.3469,0.0,9.217999999999847,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,382
SEAFORTH,0.0,-20.9,0.0,Australia,Unknown,0.0,256.6873,0.0,ERGON ENERGYCORPLTD,40416,148.9667,1720.233,Seaforth,0.0,298.4332,0.0,Queensland,QLD,1,unknown,0.0,256.6873,0.0,298.4332,0,0,0,1,zero,Queensland,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,4,382
SECOND PONDSCREEK,0.0,-33.87,0.0,Australia,Unknown,0.0,0.0,0.0,LANDCOM,40468,151.21,0.0,Sydney,0.0,19.2623,0.0,NewSouthWales,NewSouthWales,1,unknown,0.0,0.0,0.0,19.2623,0,0,0,1,zero,Other,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,382
SHOAL BAYLANDFILL,851.0565,-12.43,0.0,Australia,Unknown,0.0,851.0565,807.8141,LANDFILLMANAGEMENTSERVICES,41462,130.85,807.8141,Darwin,2107.0601,2107.0601,0.0,NorthernTerritory,NorthernTerritory,0,medium,851.0565,0.0,2107.0601,0.0,1,0,1,0,medium,Other,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4,382
SHOALHAVENAP,23609.17725,-34.85,41691.1289,Australia,Unknown,15880.16725,35315.901,4235.9849,AUSTRALIAN PAPERLTD,41463,150.6167,4235.9849,Bomaderry,41255.6289,41255.6289,3941.6279,New SouthWales,New SouthWales,0,high,7729.01,11706.723749999997,-435.5,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5,382
SHOALHAVENBENDEELA,0.0,-34.88334,60647.79775,Australia,Unknown,0.0,0.0,0.0,ERARINGENERGY,41464,150.6,0.0,Nowra,102063.5887,155775.0938,0.0,New SouthWales,New SouthWales,1,unknown,0.0,0.0,41415.790949999995,53711.50510000001,0,0,0,1,large,Other,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7,382
SHOALHAVENKANGAROO,0.0,-34.88334,60647.79775,Australia,Unknown,0.0,0.0,0.0,ERARINGENERGY,41465,150.6,0.0,Nowra,102063.5887,192756.11575000003,0.0,New SouthWales,New SouthWales,1,unknown,0.0,0.0,41415.790949999995,90692.52705000003,0,0,0,1,large,Other,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7,382
SHOALHAVENLANDFILL,1030.135,-34.88334,0.0,Australia,AGL ENERGYLTD,0.0,1030.135,977.7941,AGL ENERGYSERVICES,41466,150.6,977.7941,Nowra,2107.0601,2107.0601,0.0,New SouthWales,New SouthWales,0,medium,1030.135,0.0,2107.0601,0.0,1,0,1,0,medium,Other,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,13
SMITHFIELDCOGEN,23609.17725,-28.8,60647.79775,Australia,Unknown,15880.16725,35315.901,1079.6021,SMITHFIELD COGENERATIONPLANT,42158,151.0333,1079.6021,Smithfield,102063.5887,192756.11575000003,1014.96,New SouthWales,New SouthWales,0,medium,7729.01,11706.723749999997,41415.790949999995,90692.52705000003,1,0,1,0,large,Other,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,382
SMITHFIELD MILL,17375.9609,-28.8,20874.3301,Australia,Unknown,15880.16725,17375.9609,1721.425,VISYINDUSTRIES HOLDINGSPTY,42159,151.0333,1721.425,Smithfield,20187.8809,20187.8809,1597.76,New SouthWales,New SouthWales,0,high,1495.7936499999978,0.0,-686.4491999999991,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,382
SNOWDOME,415.3973,-34.91667,372.934,Australia,Unknown,395.8232,415.3973,2285.8059,SNOWDOME,42226,138.5667,2285.8059,Thebarton,363.458,363.458,2122.752,SouthAustralia,SouthAustralia,0,high,19.574099999999987,0.0,-9.475999999999999,0.0,1,0,0,0,small,Other,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,382
SNOWTOWN,0.0,-33.93333,0.0,Australia,Unknown,0.0,0.0,0.0,TRUSTPOWERLTD,42229,138.1667,0.0,Lochiel,0.0,142056.0,0.0,SouthAustralia,SouthAustralia,1,unknown,0.0,0.0,0.0,142056.0,0,0,0,1,zero,Other,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,382
SNUGGERY,23609.17725,-37.83333,60647.79775,Australia,Unknown,15880.16725,35315.901,1609.787,SYNERGEN POWER PTYLTD,42231,140.7667,1609.787,MountGambier,52193.9609,52193.9609,1478.673,SouthAustralia,SouthAustralia,0,high,7729.01,11706.723749999997,-8453.83685,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3,382
SOMERTON,23609.17725,-37.65,0.0,Australia,AUSTRALIAN GASLIGHT,0.0,35315.901,1507.3929,AGILITY ASSETMANAGEMENT,42412,144.9333,1507.3929,Somerton,102063.5887,132423.2969,0.0,Victoria,VIC,0,high,23609.17725,11706.723749999997,102063.5887,30359.708199999994,1,0,1,0,large,Victoria,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,4,3
SOUTHJOHNSTONE MILL,0.0,-17.08333,44590.5703,Australia,Unknown,0.0,0.0,0.0,BUNDABERG SUGARLTD,42626,145.7833,0.0,Gordonvale,45528.2695,45528.2695,0.0,Queensland,QLD,1,unknown,0.0,0.0,937.6992000000027,0.0,0,0,0,1,medium,Queensland,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,5,382
SOUTH WESTCOGEN,23609.17725,-33.3,60647.79775,Australia,ORIGINENERGYLTD,15880.16725,35315.901,1391.259,ORIGIN ENERGYLTD,42659,116.0,1391.259,Worsley,102063.5887,192756.11575000003,1297.5129,WesternAustralia,WesternAustralia,0,medium,7729.01,11706.723749999997,41415.790949999995,90692.52705000003,1,0,1,0,large,Other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8,3
SPRINGVALELANDFILL,6963.897,-37.95,14849.4502,Australia,Unknown,6256.2529,6963.897,906.8428,ENERGY DEVELOPMENTS LTD(EDL),42848,145.15,906.8428,Springvale,15358.5498,15358.5498,842.6243,Victoria,VIC,0,medium,707.6440999999995,0.0,509.0996000000014,0.0,1,0,1,0,medium,Victoria,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,13,382
ST ANDREWSHOSPITAL,1534.799,-34.93,1466.896,Australia,Unknown,1413.464,1534.799,2069.813,STANDREWSHOSPITAL,42897,138.6,2069.813,Adelaide,1483.031,1483.031,1927.149,SouthAustralia,SouthAustralia,0,high,121.33500000000004,0.0,16.13499999999999,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,382
ST ANNESHOSPITAL,1153.26,-31.96,1072.301,Australia,Unknown,1056.35,1153.26,2115.2351,STANNESHOSPITAL,42899,115.84,2115.2351,Perth,1090.433,1090.433,1970.25,WesternAustralia,WesternAustralia,0,high,96.91000000000008,0.0,18.132000000000062,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,382
ST JOHN OFGODHOSPITAL,2869.998,-31.95,2773.0901,Australia,Unknown,2554.625,2869.998,1973.7209,THE SHAWGROUP,42955,115.8,1973.7209,Subiaco,2908.2109,2908.2109,1842.439,WesternAustralia,WesternAustralia,0,high,315.37300000000005,0.0,135.12080000000014,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,382
ST VINCENTSHOSPITAL,17941.1309,-37.78333,21086.6895,Australia,ENERGEXLTD,15880.16725,17941.1309,1717.244,ENERGY IMPACT PTYLTD,43029,144.9833,1717.244,Fitzroy,20895.2695,20895.2695,1596.62,Victoria,VIC,0,high,2060.9636499999997,0.0,-191.4200000000019,0.0,1,0,1,0,medium,Victoria,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,7,7
STANWELL,23609.17725,-23.38,60647.79775,Australia,Unknown,15880.16725,35315.901,2742.7991,STANWELL CORPLTD,43162,150.5,2740.522,Rockhampton,102063.5887,192756.11575000003,2562.3279,Queensland,QLD,0,high,7729.01,11706.723749999997,41415.790949999995,90692.52705000003,1,0,1,0,large,Queensland,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,10,382
STAPYLTON,0.0,-27.73333,0.0,Australia,Unknown,0.0,0.0,0.0,GREEN PACIFICENERGYLTD,43164,153.2333,0.0,Stapylton,11794.8896,23589.7793,0.0,Queensland,QLD,1,unknown,0.0,0.0,11794.8896,11794.889699999998,0,0,0,1,medium,Queensland,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,382
STEVENSONFALLS,0.0,-37.51667,42.0975,Australia,Unknown,0.0,0.0,0.0,RURAL WATER COMMVICTORIA,43355,145.75,0.0,Marysville,38.9438,38.9438,0.0,Victoria,VIC,1,unknown,0.0,0.0,-3.1536999999999935,0.0,0,0,0,1,small,Victoria,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,382
SUBIACOWTTP,1309.108,-31.95,938.9913,Australia,Unknown,933.7325,1309.108,2094.968,WATERCORP,43629,115.8,2094.968,Subiaco,1249.765,1249.765,1988.799,WesternAustralia,WesternAustralia,0,high,375.3755,0.0,310.7737000000001,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,382
SUNSHINEENERGY,7843.7251,-37.78333,17349.8203,Australia,Unknown,7266.6821,7843.7251,902.5994,SUNSHINE ENERGYPARK,43896,144.8333,902.5994,Sunshine,17380.3008,17380.3008,837.6664,Victoria,VIC,0,medium,577.0429999999997,0.0,30.480500000001484,0.0,1,0,1,0,medium,Victoria,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,382
SUNSHINEFLICKSEA,110.2597,-37.78333,85.7772,Australia,Unknown,100.9938,110.2597,2528.0759,FLICKEA FABRICS PTYLTD,43897,144.8333,2528.0759,Sunshine,87.2281,87.2281,2354.7939,Victoria,VIC,0,high,9.265900000000002,0.0,1.4509000000000043,0.0,1,0,0,0,small,Victoria,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,382
SUNTOWNLANDFILL,939.8487,-38.36666,0.0,Australia,ENERGEXLTD,0.0,939.8487,981.3362,ENERGY IMPACT PTYLTD,43903,142.8167,981.3362,Arundel,1915.447,1915.447,0.0,Queensland,QLD,0,medium,939.8487,0.0,1915.447,0.0,1,0,1,0,medium,Queensland,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,7,7
SUPERDROMECENTRE,1345.573,-31.96,3418.6721,Australia,Unknown,1522.829,1345.573,793.3579,SUPERDROME SPORTSCENTRE,43921,115.84,793.3579,Perth,3392.095,3392.095,890.8891,WesternAustralia,WesternAustralia,0,medium,-177.25599999999986,0.0,-26.577099999999973,0.0,0,1,1,0,medium,Other,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,382
SUTHERLANDLEISURECENTER,127.2443,-34.03333,0.0,Australia,Unknown,0.0,127.2443,2500.717,SUTHERLANDSHIRECOUNCIL,43993,151.0667,2500.717,Sutherland,101.7663,101.7663,0.0,New SouthWales,New SouthWales,0,high,127.2443,0.0,101.7663,0.0,1,0,0,0,small,Other,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,382
SWANBANK,23609.17725,-27.62,60647.79775,Australia,Unknown,15880.16725,35315.901,2203.48,CSENERGY CORPLTD,44090,152.77,2203.48,Ipswich,102063.5887,192756.11575000003,2452.458,Queensland,QLD,0,high,7729.01,11706.723749999997,41415.790949999995,90692.52705000003,1,0,1,0,large,Queensland,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,382
SYDNEYATHLETICVILL,0.0,-33.87,742.8309,Australia,Unknown,0.0,0.0,0.0,AUSTRALIAN OLYMPICCOMMITTEE,44144,151.21,0.0,Sydney,758.452,758.452,0.0,New SouthWales,New SouthWales,1,unknown,0.0,0.0,15.621099999999956,0.0,0,0,0,1,small,Other,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,382
TAFE COLLEGE,1646.39,-34.93,1572.772,Australia,Unknown,1508.046,1646.39,2058.8101,URKHYDROENERGOOJSC,44264,138.6,2058.8101,Adelaide,1599.361,1599.361,1917.693,SouthAustralia,SouthAustralia,0,high,138.34400000000005,0.0,26.58900000000017,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,382
TAHMOORCOLLIERY,6157.8442,-34.18333,0.0,Australia,Unknown,0.0,6157.8442,911.2502,ENVIROGENPTYLTD,44304,150.6,911.2502,Picton,13515.1504,13515.1504,0.0,New SouthWales,New SouthWales,0,medium,6157.8442,0.0,13515.1504,0.0,1,0,1,0,medium,Other,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,382
TALLAWARRA,0.0,-34.42,0.0,Australia,CIAESTADUAL ENERGIAELETRS,0.0,35315.901,0.0,TRUENERGYLTD,44490,150.87,1065.181,Wollongong,0.0,192756.11575000003,0.0,New SouthWales,New SouthWales,1,unknown,0.0,35315.901,0.0,192756.11575000003,0,0,0,1,zero,Other,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,1
TAMAR VALLEY,0.0,-41.1,0.0,Australia,ALINTALTD,0.0,35315.901,0.0,ALINTALTD,44517,146.8333,644.963,GeorgeTown,0.0,192756.11575000003,0.0,Tasmania,TAS,1,unknown,0.0,35315.901,0.0,192756.11575000003,0,0,0,1,zero,Tasmania,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,5,5
TARONG,23609.17725,-26.67,60647.79775,Australia,Unknown,15880.16725,35315.901,2708.959,TARONG ENERGY CORPLTD,44758,152.0,2708.959,Nanango,102063.5887,192756.11575000003,2525.436,Queensland,QLD,0,high,7729.01,11706.723749999997,41415.790949999995,90692.52705000003,1,0,1,0,large,Queensland,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,382
TARONGNORTH,23609.17725,-26.66667,0.0,Australia,Unknown,0.0,35315.901,3048.563,TARONG NORTHPOWER STATIONJV,44759,152.0,3048.563,Nanango,102063.5887,192756.11575000003,0.0,Queensland,QLD,0,high,23609.17725,11706.723749999997,102063.5887,90692.52705000003,1,0,1,0,large,Queensland,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,382
TARPEENASAWMILL,0.0,-37.63334,0.0,Australia,Unknown,0.0,15356.2002,0.0,AUSPINE,44761,140.7833,162.9068,Tarpeena,0.0,188527.4062,0.0,SouthAustralia,SouthAustralia,1,unknown,0.0,15356.2002,0.0,188527.4062,0,0,0,1,zero,Other,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,382
TATURA WWTP,0.0,-36.45,0.0,Australia,Unknown,0.0,851.0565,0.0,DIAMOND ENERGYPTYLTD,44833,145.2333,807.8141,Tatura,0.0,2107.0601,0.0,Victoria,VIC,1,unknown,0.0,851.0565,0.0,2107.0601,0,0,0,1,zero,Victoria,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,382
TEA TREEGULLY,939.8486,-34.81667,1861.39,Australia,Unknown,848.4835,939.8486,981.3362,ENERGY DEVELOPMENTS LTD(EDL),44919,138.7333,981.3362,Tea TreeGully,1915.447,1915.447,911.6667,SouthAustralia,SouthAustralia,0,medium,91.36509999999998,0.0,54.05699999999979,0.0,1,0,1,0,medium,Other,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13,382
TELSTRASTADIUM,897.7657,-33.86666,825.7467,Australia,Unknown,673.4803,897.7657,1793.005,STADIUMAUSTRALIA,45036,151.0833,1793.005,Homebush,1001.409,1001.409,1631.203,New SouthWales,New SouthWales,0,high,224.28539999999998,0.0,175.66229999999996,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,382
TEN MILE LAGOON,0.0,-33.86,3194.3169,Australia,Unknown,0.0,0.0,0.0,WESTERNPOWER,45069,121.89,0.0,Esperance,3261.49,3261.49,0.0,WesternAustralia,WesternAustralia,1,unknown,0.0,0.0,67.17309999999998,0.0,0,0,0,1,medium,Other,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,20,382
TENNANTCREEK,11166.6504,-19.65,9213.6592,Australia,Unknown,7977.1001,11166.6504,1817.521,POWER AND WATERCORP,45099,134.2,1817.521,TennantCreek,12287.7803,12287.7803,1731.5811,NorthernTerritory,NorthernTerritory,0,high,3189.550300000001,0.0,3074.1211000000003,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,14,382
TERALBACOLLIERY,7004.1929,-32.96667,0.0,Australia,Unknown,0.0,7004.1929,906.636,ENVIROGENPTYLTD,45131,151.6,906.636,Teralba,15450.9502,15450.9502,0.0,NewSouthWales,NewSouthWales,0,medium,7004.1929,0.0,15450.9502,0.0,1,0,1,0,medium,Other,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,382
TERMINAL STORAGE,0.0,-34.81667,0.0,Australia,Unknown,0.0,0.0,0.0,SAWATER,45151,138.7333,0.0,Tea TreeGully,3699.6589,3699.6589,0.0,SouthAustralia,SouthAustralia,1,unknown,0.0,0.0,3699.6589,0.0,0,0,0,1,medium,Other,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4,382
THARGOMINDAH,544.0693,-28.0,540.9453,Australia,Unknown,494.3653,544.0693,1958.108,ERGON ENERGY CORPLTD,45314,143.8167,1958.108,Thargomindah,555.7093,555.7093,1827.783,Queensland,QLD,0,high,49.70400000000001,0.0,14.76400000000001,0.0,1,0,0,0,small,Queensland,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,14,382
THEDROP,0.0,-35.65,0.0,Australia,IFMRENEWABLEENERGY PTYLTD,0.0,0.0,0.0,PACIFICHYDROLTD,45322,145.8167,0.0,Berrigan,3894.3779,3894.3779,0.0,New SouthWales,New SouthWales,1,unknown,0.0,0.0,3894.3779,0.0,0,0,0,1,medium,Other,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,10,4
THOMASPLAYFORD,23609.17725,-32.5,60647.79775,Australia,BABCOCK &amp;BROWN,15880.16725,35315.901,3221.9209,FLINDERSPOWER,45391,137.7667,3221.9209,PortAugusta,102063.5887,192756.11575000003,2998.3369,SouthAustralia,SouthAustralia,0,high,7729.01,11706.723749999997,41415.790949999995,90692.52705000003,1,0,1,0,large,Other,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,4
TINAROOFALLS DAM,0.0,-17.26,0.0,Australia,Unknown,0.0,0.0,0.0,SUNWATER,45597,145.47,0.0,Atherton,3115.5029,3115.5029,0.0,Queensland,QLD,1,unknown,0.0,0.0,3115.5029,0.0,0,0,0,1,medium,Queensland,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,382
TOMAGO,0.0,-32.92,0.0,Australia,Unknown,0.0,35315.901,0.0,MACQUARIEGENERATION,45876,151.75,877.5687,Newcastle,0.0,192756.11575000003,0.0,Queensland,QLD,1,unknown,0.0,35315.901,0.0,192756.11575000003,0,0,0,1,zero,Queensland,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,4,382
TOONUMBARDAM,0.0,-28.61667,136.8168,Australia,Unknown,0.0,0.0,0.0,ROUSWATER,45975,153.0,0.0,Kyogle,126.5673,126.5673,0.0,New SouthWales,New SouthWales,1,unknown,0.0,0.0,-10.249499999999998,0.0,0,0,0,1,small,Other,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,382
TOORA,0.0,-38.65,0.0,Australia,Unknown,0.0,0.0,0.0,STANWELL CORPLTD,45976,146.3333,0.0,Toora,33822.8594,33822.8594,0.0,Victoria,VIC,1,unknown,0.0,0.0,33822.8594,0.0,0,0,0,1,medium,Victoria,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,10,382
TOOWOMBAHOSPITAL,82.6467,-27.56,0.0,Australia,ORIGIN ENERGYLTD,0.0,82.6467,2584.0339,ORIGIN ENERGYLTD,45978,151.96,2584.0339,Toowoomba,63.9672,63.9672,0.0,Queensland,QLD,0,high,82.6467,0.0,63.9672,0.0,1,0,0,0,small,Queensland,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,8,8
TOWERCOLLIERY,23609.17725,-33.87,60647.79775,Australia,Unknown,15880.16725,33085.8594,852.8123,ENERGY DEVELOPMENTS LTD(EDL),46170,151.21,852.8123,Sydney,77592.3594,77592.3594,792.54,New SouthWales,New SouthWales,0,medium,7729.01,9476.68215,16944.561650000003,0.0,1,0,1,0,medium,Other,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,13,382
TOWNSVILLE AGL,0.0,-19.26,0.0,Australia,AGL ENERGYLTD,0.0,35315.901,0.0,AGL ENERGYLTD,46178,146.78,1078.439,Townsville,0.0,192756.11575000003,0.0,Queensland,QLD,1,unknown,0.0,35315.901,0.0,192756.11575000003,0,0,0,1,zero,Queensland,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,4,13
TULLYMILL,694.9222,-17.93333,46786.3203,Australia,Unknown,900.0503,694.9222,29.2027,TULLYSUGARLTD,46673,145.9333,29.2027,Tully,47593.0586,47593.0586,38.4749,Queensland,QLD,0,low,-205.12810000000002,0.0,806.7382999999973,0.0,0,1,1,0,medium,Queensland,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,382
TUMUTMILL,12692.9297,-35.31,0.0,Australia,Unknown,0.0,12692.9297,202.181,VISYINDUSTRIESHOLDINGSPTY,46692,148.22,202.181,Tumut,102063.5887,125560.0,0.0,New SouthWales,New SouthWales,0,low,12692.9297,0.0,102063.5887,23496.411300000007,1,0,1,0,large,Other,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,382
TUMUT-1,0.0,-35.31,60647.79775,Australia,Unknown,0.0,0.0,0.0,SNOWYHYDROLTD,46693,148.22,0.0,Tumut,102063.5887,192756.11575000003,0.0,New SouthWales,New SouthWales,1,unknown,0.0,0.0,41415.790949999995,90692.52705000003,0,0,0,1,large,Other,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7,382
