id,year_scaled,kilometers_scaled,cc_scaled,seating_capacity_scaled,decade_1980s,decade_1990s,decade_2000s,decade_2010s,decade_2020s,gearbox_Automatic,gearbox_Manual,fuel_Diesel,fuel_Premium Unleaded Petrol,fuel_Unleaded Petrol,fuel_Premium Unleaded/Electric,fuel_Unleaded Petrol/Electric,status_Demo,status_New In Stock,status_Used,price
11530130,-1.1608984341095623,1.9868471153556764,-0.1472022992639979,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,9999.0
12190570,1.1688245211229198,-1.2835267050830688,-0.3955056835637612,1.6795916539834201,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,0,117990.0
12321855,1.1688245211229198,-1.2834645261838245,-0.3955056835637612,2.5710233814237036,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,0,79990.0
12346971,-1.1608984341095623,0.21573091349810294,-0.3955056835637612,-0.9947035283374303,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,34990.0
12363884,0.10985954147179167,-0.38209433117718467,-0.7889361600569935,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,15990.0
12366036,0.3216525374020173,0.23178550528300915,-0.004342817886051884,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,26800.0
12370057,0.10985954147179167,0.6330383778870244,0.2587000367146106,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,23990.0
12381448,-0.9491054381793366,0.17502860605271328,0.005861430783801402,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0.0,1,18990.0
12382945,-2.2198634137606903,0.8570689518646274,3.5977569625721584,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,15490.0
12382946,-2.6434494056211415,1.0416034890421821,3.5977569625721584,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,15490.0
12382955,-0.10193345445843398,1.6001814125143994,0.5750317454800625,-2.777566983217997,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,15490.0
12382958,-0.5255194463188853,-0.48651757456824385,-1.0156972416092889,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0.0,1,12490.0
12403536,-0.5255194463188853,-0.23293958766969813,-0.7889361600569935,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,13500.0
12405893,0.9570315251926943,-0.5664298958771573,1.109054092535718,1.6795916539834201,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,39880.0
12410238,-1.1608984341095623,-0.19789556005554965,-1.0213662686480962,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,10500.0
12420343,-0.10193345445843398,0.4251991892726655,-1.0134296307937658,-2.777566983217997,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,27490.0
12428021,0.10985954147179167,0.6940731853853356,-0.5633088839124597,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,27490.0
12428397,-0.5255194463188853,0.2595297301258641,1.0931808168270571,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0.0,1,25990.0
12428846,-1.3726914300397879,2.4220994100665343,1.6918300721251167,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,9000.0
12434519,1.1688245211229198,-1.283501833523371,-0.3955056835637612,2.5710233814237036,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,0,79990.0
12434520,1.1688245211229198,-1.2834645261838245,-0.3955056835637612,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,0,73990.0
12435381,-0.7373124422491109,-0.3262079365363105,-1.1268101715699135,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0.0,1,7000.0
12436098,-0.3137264503886596,0.25827371636112706,-0.5939216299220196,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,21990.0
12447932,0.3216525374020173,0.0645615736550976,-0.004342817886051884,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,28990.0
12459013,0.7452385292624686,-0.6524730566515695,-0.5599074676891753,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0.0,1,30990.0
12472693,0.7452385292624686,-0.8837785618407682,-0.5599074676891753,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0.0,1,32990.0
12477167,0.10985954147179167,0.14477235368038424,-0.5599074676891753,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,24990.0
12481004,-2.431656409690916,2.2254897306557155,1.9015840725609898,1.6795916539834201,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,38980.0
12484400,0.3216525374020173,0.20499883548851808,-0.5723793271745515,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,24990.0
12493596,-2.431656409690916,3.4855326880638002,0.5557570535481174,2.5710233814237036,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,18990.0
12501281,-0.9491054381793366,1.4915300039747204,-0.3955056835637612,-2.777566983217997,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,36990.0
12519036,-0.10193345445843398,1.6672600090192669,-0.016814677371428124,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,20990.0
12529077,0.533445533332243,0.18020189046984805,2.232655251627341,-1.8861352557777138,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,74990.0
12529374,0.3216525374020173,0.39024221211745913,0.8006590216245963,-2.777566983217997,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,37975.0
12531076,0.533445533332243,-0.7112942953367797,0.32219313954925327,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,49999.0
12536654,0.533445533332243,-0.4292010652447483,-0.14946991007952085,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,31990.0
12537491,-0.9491054381793366,1.1136563974866025,-0.5599074676891753,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,12990.0
12537802,-0.7373124422491109,0.9841750577000468,1.0931808168270571,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,17990.0
12544469,0.533445533332243,-0.6258231804354161,-0.5757807433978359,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0.0,1,42880.0
12545918,0.533445533332243,0.06294492227474298,2.232655251627341,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,81990.0
12557383,0.10985954147179167,-0.06722038540350125,0.32219313954925327,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,34990.0
12562714,-0.7373124422491109,1.1254579525631911,0.8006590216245963,-2.777566983217997,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,23990.0
12563015,0.3216525374020173,-0.4246868771596043,-0.0564978666430798,1.6795916539834201,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,42888.0
12563560,-0.3137264503886596,1.3352619943936734,0.8006590216245963,-0.9947035283374303,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,29990.0
12565963,0.533445533332243,-0.3975146981897979,-0.004342817886051884,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,37800.0
12574189,0.533445533332243,-0.21930997295532384,-0.5599074676891753,-0.9947035283374303,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0.0,1,59990.0
12574238,-0.10193345445843398,-0.12944902776730502,-0.5757807433978359,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0.0,1,38999.0
12574243,-0.3137264503886596,0.013624619394078356,-0.9907535226385363,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0.0,1,18999.0
12576018,0.9570315251926943,-0.6502470520586197,2.232655251627341,1.6795916539834201,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,119985.0
12577149,-0.7373124422491109,1.1606636453153751,-0.004342817886051884,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,19990.0
12577352,-0.3137264503886596,-0.46924427635814725,0.5387499724316953,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,35850.0
12589141,-0.10193345445843398,0.17546385834742415,-0.21976584536073238,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,30990.0
12594364,1.3806175170531456,-1.2726453977152974,-0.21976584536073238,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1,0.0,0,66888.0
12594410,-0.7373124422491109,0.8997609840858382,2.62381811730505,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0.0,1,49990.0
12597077,1.1688245211229198,-1.271227718812525,2.232655251627341,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,169990.0
12602872,-0.5255194463188853,1.52845183434605,0.5557570535481174,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,32499.0
12613034,0.3216525374020173,0.30978271649519484,-0.7866685492414706,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,20990.0
12613287,0.533445533332243,-0.22100123901477173,2.232655251627341,-1.8861352557777138,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,79990.0
12620063,-1.3726914300397879,1.830952179170096,0.5228766967230346,1.6795916539834201,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,27999.0
12620066,-0.5255194463188853,1.5389849398780526,0.8029266324401193,1.6795916539834201,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,27999.0
12621216,1.1688245211229198,-1.238422131571175,0.29611561517073937,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,83990.0
12628582,1.3806175170531456,-1.2588789894225854,-0.004342817886051884,1.6795916539834201,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0.0,0,60999.0
12631067,-2.008070417830465,2.3487283089581323,1.9015840725609898,1.6795916539834201,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,48999.0
12631219,-1.3726914300397879,0.7911468828857058,1.4582661581262526,-0.9947035283374303,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0.0,1,20990.0
12631768,-0.10193345445843398,0.7454702635007635,0.9639270003422489,2.5710233814237036,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,32998.0
12633579,0.3216525374020173,0.5434261482959833,0.32219313954925327,1.6795916539834201,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,33990.0
12634121,-0.7373124422491109,1.2889138428968916,-0.004342817886051884,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,12990.0
12636809,0.7452385292624686,-0.723655460506568,-0.5587736622814138,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,22980.0
12637483,-1.1608984341095623,-0.46117345523622305,1.0705047086718276,-2.777566983217997,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0.0,1,129900.0
12644713,0.10985954147179167,0.16143629867788564,-0.5939216299220196,1.6795916539834201,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,59990.0
12646867,1.3806175170531456,-1.0807613146470536,0.22922109611281224,-2.777566983217997,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,31990.0
12647010,1.1688245211229198,-1.155114842363517,-0.0564978666430798,1.6795916539834201,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,65880.0
12648490,-0.3137264503886596,-0.06643693127302171,-0.33314638613688,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,28990.0
12650689,0.10985954147179167,-0.8782073324684692,-0.33314638613688,-2.777566983217997,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,38990.0
12652381,1.1688245211229198,-1.1345336267136177,0.29611561517073937,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,0,85000.0
12653754,0.3216525374020173,0.12167911050101102,0.5750317454800625,-2.777566983217997,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,24880.0
12656584,-0.7373124422491109,-0.39423165230969315,-0.7866685492414706,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,14999.0
12657267,-0.5255194463188853,1.2125830261844561,1.109054092535718,2.5710233814237036,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,15990.0
12658279,0.3216525374020173,0.13642794540178466,-0.21976584536073238,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,38990.0
12660816,0.10985954147179167,-0.2905545557095668,0.8006590216245963,1.6795916539834201,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,45981.0
12662362,0.3216525374020173,0.816764589374402,1.0931808168270571,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,19999.0
12662608,-0.10193345445843398,-0.3676315192129353,1.6918300721251167,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,44880.0
12664047,0.10985954147179167,-0.694866630156407,-0.11205433162339214,-2.777566983217997,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,37975.0
12667166,0.3216525374020173,0.09384783519921389,0.006995236191562879,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,27990.0
12668458,0.7452385292624686,-0.7517727587448895,0.9639270003422489,2.5710233814237036,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,41990.0
12669846,1.3806175170531456,-1.2588914252024344,-0.21976584536073238,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1,0.0,0,41888.0
12670312,0.533445533332243,-0.6311456942107374,0.29611561517073937,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,59990.0
12674429,-0.5255194463188853,1.9935873080337703,0.2314887069283352,1.6795916539834201,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,10990.0
12675012,0.10985954147179167,-0.7492358596557176,1.70203432079497,-0.9947035283374303,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0.0,1,83888.0
12675520,-2.008070417830465,2.736936048500671,-0.004342817886051884,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,14999.0
12676280,0.10985954147179167,0.10028956916093458,0.5750317454800625,1.6795916539834201,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,38990.0
12677391,1.3806175170531456,-1.2657062325596213,-0.21976584536073238,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0.0,0,64490.0
12677779,0.3216525374020173,-0.8440462452235913,-0.7866685492414706,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0.0,1,31990.0
12678997,-1.796277421900239,0.9362102548229102,3.9401661957161243,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0.0,1,26980.0
12679111,0.7452385292624686,-0.5206662260332728,-0.5757807433978359,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0.0,1,45981.0
12680408,-0.3137264503886596,-0.31695571632874253,-0.5633088839124597,-0.9947035283374303,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,27990.0
12680749,0.3216525374020173,0.4076274323461957,1.0931808168270571,1.6795916539834201,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,36480.0
12682299,-1.5844844259700135,-0.13967123880308574,0.552355637324833,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0.0,1,12990.0
12682458,1.3806175170531456,-1.2417051774512797,-0.21976584536073238,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0.0,0,64500.0
12682526,-2.2198634137606903,1.1647301453259595,0.5750317454800625,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,15980.0
12682677,-2.2198634137606903,0.7038725799062544,-0.5633088839124597,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,10980.0
12682931,0.7452385292624686,-0.7596446073892316,-0.592787824514258,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0.0,1,52990.0
12683052,-0.5255194463188853,1.1806479435325279,-0.004342817886051884,-2.777566983217997,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,18990.0
12683112,1.3806175170531456,-1.2588789894225854,-0.004342817886051884,1.6795916539834201,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0.0,0,76999.0
12684146,-0.7373124422491109,0.17995317487287044,-0.15060371548728232,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,14999.0
12684297,-0.5255194463188853,-0.23761544089287762,1.6918300721251167,-2.777566983217997,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,29980.0
12684647,0.9570315251926943,-0.9293308234272216,0.29611561517073937,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,47990.0
12684845,0.3216525374020173,1.109179516741005,0.5614260805869248,-2.777566983217997,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,41490.0
12685045,-0.7373124422491109,0.4617728178082264,1.0931808168270571,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0.0,1,24980.0
12687172,-0.9491054381793366,0.5949351484300511,0.5614260805869248,1.6795916539834201,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,28950.0
12687277,-0.3137264503886596,0.7189944882024945,1.216765606273058,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,21990.0
12687308,-0.7373124422491109,0.5939900291615361,3.585285103086782,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0.0,1,31990.0
12687514,-0.5255194463188853,1.2904434438183041,0.22922109611281224,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,20990.0
12687598,-0.7373124422491109,0.9350661630768131,0.5682289130334937,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,48900.0
12687640,-0.7373124422491109,1.8500535370179783,-0.5599074676891753,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0.0,1,10000.0
12687649,-0.7373124422491109,0.2952825971913989,-0.5599074676891753,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0.0,1,13995.0
12687680,-1.1608984341095623,-0.21508180780670408,-0.03949078552665765,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,21990.0
12687761,-0.3137264503886596,-0.24997660606266597,-0.5610412730969367,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0.0,1,20990.0
12687826,-0.10193345445843398,-0.3375742393181883,-0.05876547745860275,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,38990.0
12687909,0.3216525374020173,-0.13697267457587842,-0.5939216299220196,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,35995.0
12687957,-0.10193345445843398,2.020311798929017,-0.05876547745860275,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,29880.0
12687959,-0.5255194463188853,0.18914321618119398,-0.15060371548728232,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0.0,1,14880.0
12687963,1.1688245211229198,-1.1689061222159267,-0.5599074676891753,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0.0,1,55990.0
12688077,0.533445533332243,2.322501249256841,0.29611561517073937,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,35990.0
12688104,1.3806175170531456,-1.2681685169697,-1.1268101715699135,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0.0,0,60114.0
12688166,0.10985954147179167,-0.8715541902493175,-0.5678441055435056,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0.0,1,61800.0
12688237,-0.9491054381793366,0.15700916105168378,-0.1472022992639979,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,16996.0
12688245,1.1688245211229198,-1.056436929262641,-1.1358806148320053,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,27990.0
12688261,0.7452385292624686,-0.7206708733428364,-0.05876547745860275,-0.9947035283374303,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,48990.0
12688268,-0.5255194463188853,0.26867002831479214,1.2609840171757556,-0.9947035283374303,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,28990.0
12688276,0.7452385292624686,-0.5852452307885153,-0.5621750785046983,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,75400.0
12688308,0.10985954147179167,-0.2444799913694603,-0.5587736622814138,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,25981.0
12688317,-1.3726914300397879,1.4661610130830018,1.6918300721251167,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,7444.0
12688339,0.3216525374020173,0.32994111563023204,-0.5587736622814138,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,31990.0
12688363,0.3216525374020173,-0.4766808727077785,-0.7866685492414706,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,22990.0
12688417,0.10985954147179167,0.9546773878984994,-0.5599074676891753,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0.0,1,19500.0
12688437,0.7452385292624686,1.236957154688264,0.5387499724316953,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,34913.0
12688489,0.7452385292624686,-0.7490244513982867,-1.1268101715699135,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,34000.0
12688497,0.533445533332243,-0.13967123880308574,-1.0270352956869035,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,26000.0
12688502,0.7452385292624686,-1.067380415529657,-0.005476623293813361,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0.0,1,50990.0
12688520,-2.008070417830465,1.5665177564634767,-0.785534743833709,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,4500.0
12688529,0.10985954147179167,0.13391591787231055,-0.5587736622814138,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,25000.0
12688531,-0.7373124422491109,0.6810902312231032,-0.004342817886051884,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,14888.0
12688533,0.533445533332243,-0.9977400483759196,-0.5610412730969367,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,34000.0
12688637,0.533445533332243,-0.9136741765974796,-0.004342817886051884,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0.0,1,34490.0
12688638,0.10985954147179167,-0.527070652655447,0.7983914108090734,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,35490.0
12688675,-1.796277421900239,1.7008241788313985,-0.5939216299220196,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,9000.0
12688677,-2.2198634137606903,3.1166377146265742,0.5228766967230346,1.6795916539834201,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,1,25000.0
12688693,0.10985954147179167,-0.6526471575694538,2.1578240947150835,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0.0,1,77500.0
12688735,-0.7373124422491109,0.2707094962100087,-0.5599074676891753,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,17990.0
12688745,-0.10193345445843398,1.1412140856317243,1.0931808168270571,1.6795916539834201,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,24500.0
12688790,-0.10193345445843398,0.5105086390359935,0.5750317454800625,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0,1,31990.0
12688833,-0.3137264503886596,-0.6293176345729519,-1.2696696529478595,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,15990.0
12688834,0.7452385292624686,-0.5468435426151688,-0.14946991007952085,1.6795916539834201,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,29990.0
12688835,0.7452385292624686,-0.6026553225769495,-1.125676366162152,-0.10327180089714683,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,1,28990.0
