count,forest,for_burns,fire_1617_any_fire,fire_1617_unplanned,fire_1617_planned,fire_1718_any_fire,fire_1718_unplanned,fire_1718_planned,fire_1819_any_fire,fire_1819_unplanned,fire_1819_planned,fire_1920_any_fire,fire_1920_unplanned,fire_1920_planned,fire_2021_any_fire,fire_2021_unplanned,fire_2021_planned,total_years_burned,total_unplanned_burns,total_planned_burns,always_burned,any_unplanned_fire,for_ten_MUF,for_ten_NCR,for_ten_ND,for_ten_OCL,for_ten_PRIV,for_ten_Unknown,for_catego_Native forest,for_catego_Non-forest,for_catego_Other forest,state_NSW,state_NT,state_Qld,state_SA,state_Tas,state_Unknown,state_Vic,state_WA
1084,1,3,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
76,1,4,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,5,1,3,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
49,1,5,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,5,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
62,1,2,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,5,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
33,1,3,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,5,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
491,1,3,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
259,1,3,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,5,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35,1,3,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,5,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3968,1,3,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
64,1,2,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,5,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
99,1,3,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,5,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
432,1,2,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
363,1,3,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5132,1,3,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21,1,5,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,5,2,3,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
71,1,3,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,5,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
704,1,4,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,5,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
400,1,3,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,5,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
58,1,2,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,5,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1003,1,2,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,5,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
316,1,2,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,5,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3636,1,3,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
298,1,4,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,5,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1079,1,3,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
474,1,3,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
589,1,3,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,5,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5090,1,3,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1107,1,4,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,5,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3161,1,5,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,5,4,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
43,1,3,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,5,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
50,1,5,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,5,5,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
59,1,4,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,5,4,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
14326,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,5,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2607,1,4,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,5,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
683,1,3,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
149,1,4,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,5,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24,1,4,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,5,1,3,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,5,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,1,4,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,5,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
189,1,4,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
605,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
514,1,3,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,5,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
440,1,2,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
742,1,2,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,5,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
541,1,3,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1207,1,3,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,5,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
340,1,4,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,5,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
381,1,4,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,5,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
420,1,5,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,5,4,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
152,1,4,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8,1,3,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,5,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
81,1,3,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
89,1,5,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,5,3,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
394,1,4,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,5,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
346,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3224,1,2,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,5,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
296,1,3,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
63,1,2,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,5,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
859,1,4,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,5,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8,1,3,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,5,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
56,1,2,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,5,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2123,1,2,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,5,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
254,1,4,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,5,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
58440,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3354,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4914,1,3,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,5,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2434,1,2,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
64,1,2,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,2,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,5,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
110,1,3,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
202,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,5,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3826,1,3,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,5,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1197,1,2,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,5,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
31,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,5,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
209,1,2,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,5,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
17,1,3,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,5,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5482,1,3,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,5,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1158,1,4,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,5,4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
81,1,2,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
53,1,4,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,5,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
522,1,3,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,5,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
55,1,3,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,5,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4,1,3,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,5,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,4,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,5,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
7,1,3,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,5,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,3,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,5,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
16,1,2,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,5,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
257,1,3,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1143,1,2,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,5,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
38,1,3,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
31,1,4,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,5,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1238,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
548,1,4,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,5,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
168,1,3,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
849,1,4,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,5,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
456,1,2,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
323,1,3,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
433,1,2,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,5,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
658,1,5,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,5,3,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1053,1,2,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,5,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
101,1,3,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,5,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
556,1,3,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
846,1,2,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,5,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
29,1,4,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,5,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1067,1,4,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,5,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
166,1,3,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
538,1,3,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1576,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,5,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
357,1,2,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,5,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
516,1,3,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1296,1,2,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,5,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,5,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
7,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,5,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
38,1,5,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,5,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,4,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,5,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22489,1,2,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,5,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1278,1,3,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,5,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
211,1,3,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,5,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
17,1,3,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,1,3,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
82,1,2,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,5,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
264,1,2,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,5,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
33,1,3,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
548,1,2,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,5,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
63,1,4,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,5,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
227,1,3,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,5,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
324,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,5,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
495,1,3,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,5,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
659,1,2,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,5,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
37,1,2,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,5,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11,1,3,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1704,1,2,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,5,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3860,1,3,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
640,1,3,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
47,1,3,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,5,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21186,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4,1,2,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
274,1,3,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,5,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1292,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
155,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
19,1,4,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,5,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
70,1,2,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,5,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7,1,3,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,5,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8,1,2,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13,1,2,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,5,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2354,1,4,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,5,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
140,1,4,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,5,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
119,1,3,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,5,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
44,1,3,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
63,1,2,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
70,1,3,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,5,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
133,1,3,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,5,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9,1,3,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,5,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
189,1,4,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,5,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1562,1,2,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,5,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
397,1,4,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,5,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2258,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,5,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
235,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,5,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1258,1,4,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,5,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
98,1,3,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
49,1,4,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,5,1,3,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21,1,2,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,5,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8031,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
30,1,3,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
344,1,4,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,5,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,1,3,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,5,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1195,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,5,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
