iso_code,country,sex_ratio_trend,decade,sex_ratio_infant,sex_ratio_child,sex_ratio_under5,imr_male,imr_female,imr_both,cmr_male,cmr_female,cmr_both,u5mr_male,u5mr_female,u5mr_both,method,decade_num,has_trend,infant_child_ratio,under5_child_ratio,imr_sex_gap,u5mr_sex_gap,method_Average,method_Linear,method_Loess,country_freq,region,region_East Asia & Pacific,region_Europe & Central Asia,region_Middle East & South Asia,region_Northern Africa,region_Oceania,region_Sub-Saharan Africa
4,Afghanistan,N,1970s,107.0,100.0,104,209.7,195.8,203.0,125.7,125.9,124.94999999999999,309.0,297.0,303.2,Average,1970,0,1.6246498599439778,2.4265706282513007,13.899999999999977,12.0,True,False,False,4,Northern Africa,False,False,False,True,False,False
4,Afghanistan,N,1980s,107.0,100.0,104,183.3,171.1,177.4,107.4,107.8,107.6,270.9,260.4,265.8,Average,1980,0,1.6486988847583643,2.4702602230483275,12.200000000000017,10.5,True,False,False,4,Northern Africa,False,False,False,True,False,False
4,Afghanistan,N,1990s,107.0,99.0,104,162.3,151.5,157.1,92.8,93.3,93.0,240.0,230.7,235.5,Average,1990,0,1.689247311827957,2.532258064516129,10.800000000000011,9.300000000000011,True,False,False,4,Northern Africa,False,False,False,True,False,False
4,Afghanistan,N,2000s,107.0,99.0,104,144.5,134.9,139.8,79.6,80.3,80.0,212.6,204.4,208.6,Average,2000,0,1.7475,2.6075,9.599999999999994,8.199999999999989,True,False,False,4,Northern Africa,False,False,False,True,False,False
8,Albania,Y,1980s,110.0,89.0,107,43.0,39.1,41.1,6.8,7.6,7.2,49.5,46.4,48.0,Linear,1980,1,5.708333333333333,6.666666666666666,3.8999999999999986,3.1000000000000014,False,True,False,3,Northern Africa,False,False,False,True,False,False
8,Albania,Y,1990s,110.0,109.0,110,32.2,29.1,30.7,4.7,4.3,4.5,36.7,33.4,35.1,Linear,1990,1,6.822222222222222,7.800000000000001,3.1000000000000014,3.3000000000000043,False,True,False,3,Northern Africa,False,False,False,True,False,False
8,Albania,Y,2000s,111.0,140.0,114,21.3,19.2,20.3,3.0,2.1,2.6,24.2,21.3,22.8,Linear,2000,1,7.8076923076923075,8.76923076923077,2.1000000000000014,2.8999999999999986,False,True,False,3,Northern Africa,False,False,False,True,False,False
12,Algeria,Y,1970s,107.0,91.0,102,122.6,114.2,118.5,56.1,61.7,58.9,171.7,168.8,170.3,Linear,1970,1,2.01188455008489,2.8913412563667236,8.399999999999991,2.8999999999999773,False,True,False,4,Northern Africa,False,False,False,True,False,False
12,Algeria,Y,1980s,108.0,104.0,107,62.6,57.8,60.2,30.8,30.0,30.4,91.4,86.0,88.7,Linear,1980,1,1.980263157894737,2.917763157894737,4.800000000000004,5.400000000000006,False,True,False,4,Northern Africa,False,False,False,True,False,False
12,Algeria,Y,1990s,109.0,117.0,111,41.1,37.6,39.4,15.6,13.3,14.5,56.0,50.4,53.3,Linear,1990,1,2.717241379310345,3.6758620689655173,3.5,5.600000000000001,False,True,False,4,Northern Africa,False,False,False,True,False,False
12,Algeria,Y,2000s,111.0,137.0,116,28.6,25.9,27.3,9.5,6.9,8.2,37.8,32.6,35.3,Linear,2000,1,3.329268292682927,4.304878048780488,2.700000000000003,5.199999999999996,False,True,False,4,Northern Africa,False,False,False,True,False,False
24,Angola,N,1970s,122.0,110.0,110,47.0,39.1,166.8,12.2,11.4,124.94999999999999,293.1,267.7,280.6,Average,1970,0,1.3349339735894359,2.2456982793117253,7.899999999999999,25.400000000000034,True,False,False,4,Sub-Saharan Africa,False,False,False,False,False,True
24,Angola,N,1980s,122.0,110.0,110,47.0,39.1,155.0,12.2,11.4,124.6,271.9,248.3,260.2,Average,1980,0,1.2439807383627608,2.088282504012841,7.899999999999999,23.599999999999966,True,False,False,4,Sub-Saharan Africa,False,False,False,False,False,True
24,Angola,N,1990s,122.0,110.0,110,47.0,39.1,144.2,12.2,11.4,114.6,253.1,231.1,242.3,Average,1990,0,1.2582897033158813,2.1143106457242586,7.899999999999999,22.0,True,False,False,4,Sub-Saharan Africa,False,False,False,False,False,True
24,Angola,N,2000s,122.0,110.0,110,47.0,39.1,110.1,12.2,11.4,80.3,189.7,173.3,181.6,Average,2000,0,1.3711083437110834,2.261519302615193,7.899999999999999,16.399999999999977,True,False,False,4,Sub-Saharan Africa,False,False,False,False,False,True
32,Argentina,Y,1970s,121.0,108.0,118,47.6,39.5,43.6,9.5,8.8,9.2,56.6,47.9,52.4,Loess,1970,1,4.739130434782609,5.695652173913044,8.100000000000001,8.700000000000003,False,False,True,4,Sub-Saharan Africa,False,False,False,False,False,True
32,Argentina,Y,1980s,124.0,113.0,123,32.8,26.4,29.7,5.6,5.0,5.3,38.3,31.2,34.8,Loess,1980,1,5.60377358490566,6.566037735849056,6.399999999999999,7.099999999999998,False,False,True,4,Sub-Saharan Africa,False,False,False,False,False,True
32,Argentina,Y,1990s,125.0,115.0,124,25.6,20.5,23.1,3.5,3.0,3.3,29.0,23.4,26.3,Loess,1990,1,7.000000000000001,7.969696969696971,5.100000000000001,5.600000000000001,False,False,True,4,Sub-Saharan Africa,False,False,False,False,False,True
32,Argentina,Y,2000s,124.0,115.0,123,15.7,12.7,14.2,2.4,2.1,2.3,18.1,14.7,16.5,Loess,2000,1,6.173913043478261,7.173913043478262,3.0,3.400000000000002,False,False,True,4,Sub-Saharan Africa,False,False,False,False,False,True
51,Armenia,Y,1980s,115.0,84.0,110,53.7,46.8,50.5,7.5,9.0,8.2,60.8,55.4,58.3,Loess,1980,1,6.158536585365854,7.109756097560976,6.900000000000006,5.399999999999999,False,False,True,3,Sub-Saharan Africa,False,False,False,False,False,True
51,Armenia,Y,1990s,126.0,94.0,121,45.1,35.8,40.8,7.3,7.9,7.6,52.1,43.3,48.1,Loess,1990,1,5.368421052631579,6.328947368421053,9.300000000000004,8.800000000000004,False,False,True,3,Sub-Saharan Africa,False,False,False,False,False,True
51,Armenia,Y,2000s,131.0,99.0,127,31.4,24.0,28.0,3.3,3.3,3.3,34.6,27.3,31.2,Loess,2000,1,8.484848484848484,9.454545454545455,7.399999999999999,7.300000000000001,False,False,True,3,Sub-Saharan Africa,False,False,False,False,False,True
36,Australia,Y,1970s,128.0,125.0,128,16.0,12.5,14.3,3.3,2.6,2.9,19.2,15.1,17.2,Loess,1970,1,4.931034482758621,5.931034482758621,3.5,4.1,False,False,True,4,Sub-Saharan Africa,False,False,False,False,False,True
36,Australia,Y,1980s,128.0,127.0,128,10.4,8.1,9.3,2.1,1.7,1.9,12.5,9.8,11.2,Loess,1980,1,4.894736842105264,5.894736842105263,2.3000000000000007,2.6999999999999993,False,False,True,4,Sub-Saharan Africa,False,False,False,False,False,True
36,Australia,Y,1990s,127.0,123.0,126,6.4,5.0,5.7,1.6,1.3,1.4,7.9,6.3,7.1,Loess,1990,1,4.071428571428572,5.071428571428571,1.4000000000000004,1.6000000000000005,False,False,True,4,Sub-Saharan Africa,False,False,False,False,False,True
36,Australia,Y,2000s,127.0,117.0,125,5.2,4.1,4.7,1.0,0.8,0.9,6.2,5.0,5.6,Loess,2000,1,5.222222222222222,6.222222222222221,1.1000000000000005,1.2000000000000002,False,False,True,4,Sub-Saharan Africa,False,False,False,False,False,True
40,Austria,Y,1970s,131.0,124.0,130,22.3,17.0,19.7,3.5,2.8,3.2,25.7,19.8,22.8,Loess,1970,1,6.156249999999999,7.125,5.300000000000001,5.899999999999999,False,False,True,4,Sub-Saharan Africa,False,False,False,False,False,True
40,Austria,Y,1980s,128.0,122.0,127,11.9,9.3,10.6,2.1,1.7,1.9,14.0,11.0,12.5,Loess,1980,1,5.578947368421053,6.578947368421053,2.5999999999999996,3.0,False,False,True,4,Sub-Saharan Africa,False,False,False,False,False,True
40,Austria,Y,1990s,123.0,114.0,121,6.2,5.0,5.6,1.4,1.2,1.3,7.5,6.2,6.9,Loess,1990,1,4.3076923076923075,5.3076923076923075,1.2000000000000002,1.2999999999999998,False,False,True,4,Sub-Saharan Africa,False,False,False,False,False,True
40,Austria,Y,2000s,119.0,102.0,115,4.3,3.7,4.0,0.9,0.9,0.9,5.2,4.5,4.9,Loess,2000,1,4.444444444444445,5.444444444444445,0.5999999999999996,0.7000000000000002,False,False,True,4,Sub-Saharan Africa,False,False,False,False,False,True
31,Azerbaijan,Y,1980s,119.0,101.0,115,94.6,79.2,87.5,22.0,21.8,21.9,114.5,99.3,107.5,Linear,1980,1,3.995433789954338,4.908675799086758,15.399999999999991,15.200000000000003,False,True,False,3,Sub-Saharan Africa,False,False,False,False,False,True
31,Azerbaijan,Y,1990s,116.0,108.0,114,76.3,65.9,71.5,22.1,20.4,21.4,96.8,85.0,91.3,Linear,1990,1,3.341121495327103,4.266355140186916,10.399999999999991,11.799999999999997,False,True,False,3,Sub-Saharan Africa,False,False,False,False,False,True
31,Azerbaijan,Y,2000s,112.0,115.0,112,48.9,43.7,46.5,8.8,7.7,8.3,57.3,51.0,54.4,Linear,2000,1,5.602409638554216,6.554216867469878,5.199999999999996,6.299999999999997,False,True,False,3,Sub-Saharan Africa,False,False,False,False,False,True
50,Bangladesh,Y,1970s,119.0,81.0,103,170.3,143.0,157.0,88.3,109.3,98.7,243.3,236.4,239.9,Loess,1970,1,1.590678824721378,2.430597771023303,27.30000000000001,6.900000000000006,False,False,True,4,Sub-Saharan Africa,False,False,False,False,False,True
50,Bangladesh,Y,1980s,117.0,78.0,101,122.2,104.3,113.5,56.6,73.2,64.8,171.9,169.8,170.9,Loess,1980,1,1.7515432098765433,2.6373456790123457,17.900000000000006,2.0999999999999943,False,False,True,4,Sub-Saharan Africa,False,False,False,False,False,True
50,Bangladesh,Y,1990s,113.0,82.0,102,87.0,77.2,82.2,34.5,42.3,38.3,118.4,116.2,117.3,Loess,1990,1,2.1462140992167105,3.0626631853785904,9.799999999999997,2.200000000000003,False,False,True,4,Sub-Saharan Africa,False,False,False,False,False,True
50,Bangladesh,Y,2000s,110.0,93.0,106,56.7,51.4,54.1,16.5,18.0,17.2,72.2,68.5,70.4,Loess,2000,1,3.1453488372093026,4.093023255813954,5.300000000000004,3.700000000000003,False,False,True,4,Sub-Saharan Africa,False,False,False,False,False,True
112,Belarus,Y,1980s,136.0,127.0,134,17.9,13.1,15.6,4.3,3.4,3.9,22.1,16.5,19.4,Loess,1980,1,4.0,4.9743589743589745,4.799999999999999,5.600000000000001,False,False,True,3,Europe & Central Asia,False,True,False,False,False,False
112,Belarus,Y,1990s,136.0,132.0,135,15.5,11.4,13.5,3.8,2.9,3.3,19.2,14.2,16.8,Loess,1990,1,4.090909090909091,5.090909090909092,4.1,5.0,False,False,True,3,Europe & Central Asia,False,True,False,False,False,False
112,Belarus,Y,2000s,135.0,138.0,136,7.9,5.9,6.9,2.8,2.0,2.4,10.7,7.9,9.3,Loess,2000,1,2.8750000000000004,3.8750000000000004,2.0,2.799999999999999,False,False,True,3,Europe & Central Asia,False,True,False,False,False,False
